,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Unnamed: 62
399334,United States,USA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,,,,,,,,,6.4,,,,,,,,,,5.6,,,,,5.1,5.1,,
399335,United States,USA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,7.8,,,,,,,,,,6.8,,,,,6.2,6.1,,
399336,United States,USA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,,,,,,,,,15.8,15.5,15.0,14.4,13.6,12.9,12.2,11.5,10.8,10.1,9.4,8.9,8.4,8.0,7.7,7.5,7.2,7.0,6.7,6.5,6.3,6.0,5.8,5.6,5.4,5.3,5.1,5.0,4.9,4.8,4.8,4.7,4.6,4.6,4.6,4.6,4.6,4.5,4.4,4.3,4.2,4.2,4.1,4.0,4.0,4.0,3.9,3.8,3.7,,
399337,United States,USA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,30.1,29.5,28.9,28.3,27.7,27.1,26.4,25.7,24.9,24.1,23.3,22.4,21.5,20.6,19.7,18.8,17.9,17.1,16.3,15.6,15.0,14.4,13.9,13.4,13.0,12.7,12.4,12.1,11.9,11.6,11.2,10.9,10.5,10.1,9.8,9.5,9.2,8.9,8.7,8.6,8.4,8.3,8.2,8.1,8.1,8.0,7.9,7.8,7.6,7.5,7.3,7.2,7.0,6.9,6.8,6.6,6.5,,
399338,United States,USA,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,,,,7.6,,,,,,,,,,6.6,,,,,6.0,5.9,,
399339,United States,USA,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,9.3,,,,,,,,,,8.0,,,,,7.2,7.1,,
399340,United States,USA,Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),SG.MMR.LEVE.EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399341,United States,USA,Multilateral debt (% of total external debt),DT.DOD.MLAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399342,United States,USA,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399343,United States,USA,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399344,United States,USA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,,,,,,,,,,,0.0,0.0201671714413604,0.0642108870761404,0.156409437487073,1.12506879876954,0.899417046436062,0.862185858172212,0.8516782822540171,0.752956330854531,1.94082289209856,1.90970611067763,1.1617293967660702,0.36867125964919106,0.64471954330317,0.6590680756838809,0.565642159397219,0.18257370096387196,0.359490066327181,0.271073494643406,0.257958855564058,0.247977904969537,0.215338936767678,0.27314632198306,0.34834726343713796,0.27848272586768896,0.18420623392136398,0.339024257404918,0.301470123752211,0.21939336975500603,0.269887853135409,0.546954737869938,0.559673381245284,0.31625887399548497,0.44428840475868203,0.6868354693178961,0.6685837709625021,0.556140969218494,0.490346105934214,0.663415093436058,0.10858541283917801,0.024373664419378997,0.0,0.0,0.0,0.0996703685374281,0.0,,,
399345,United States,USA,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14847041011239,0.0177269708670613,0.11791301097190302,0.325264221746092,-0.0814105186460617,-0.233692332004562,0.27622435106196996,0.209007159205062,0.204216406662473,0.22004214247112602,0.360225178000924,0.0442401338910637,0.50143930082065,0.0766202621103467,0.30516034253436203,0.0428597218655784,0.23499804410142702,-0.103861982718105,0.00439988989914439,3.47973738231033,0.869972055115222,1.59293687700359,-1.1647626106736202,0.7040433592660721,1.30398573119507,0.9983095023354951,1.29353622600081,1.13327221304225,,
399346,United States,USA,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8400000000.0,1060000000.0,7280000000.0,21270000000.0,-5600000000.0,-17080000000.0,21170000000.0,16930000000.0,17580000000.0,20000000000.0,34800000000.0,4550000000.0,53262000000.0,8411000000.0,35126000000.0,5261000000.0,30770000000.0,-14391000000.0,636999999.999993,512168000000.0,125439000000.0,238373000000.0,-180747000000.0,113740000000.0,217655000000.0,173637000000.0,234398000000.0,211066000000.0,,
399347,United States,USA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,96.7032967033,94.5054945055,95.40229885059999,92.0454545455,91.86046511629999,91.7647058824,102.2988505747,103.125,103.96039603959998,102.9411764706,102.70270270270001,103.6697247706,103.6036036036,103.84615384620001,104.67289719629999,105.1282051282,103.44827586209999,103.70370370370001,104.85436893200001,104.9504950495,100.0,102.79912697040001,104.358113266,102.9771041517,101.23798578530001,97.16636178360001,95.95428519030001,96.56173694629999,91.81235758540001,98.9534362733,97.1080409218,94.6125681108,94.2643020905,94.88701536129999,93.8750630784,95.7136496501,,,
399348,United States,USA,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399349,United States,USA,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399350,United States,USA,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399351,United States,USA,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399352,United States,USA,"Net bilateral aid flows from DAC donors, Czech Republic (current US$)",DC.DAC.CZEL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399353,United States,USA,"Net bilateral aid flows from DAC donors, Denmark (current US$)",DC.DAC.DNKL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399354,United States,USA,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399355,United States,USA,"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399356,United States,USA,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399357,United States,USA,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399358,United States,USA,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399359,United States,USA,"Net bilateral aid flows from DAC donors, Iceland (current US$)",DC.DAC.ISLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399360,United States,USA,"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399361,United States,USA,"Net bilateral aid flows from DAC donors, Italy (current US$)",DC.DAC.ITAL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399362,United States,USA,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399363,United States,USA,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399364,United States,USA,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",DC.DAC.LUXL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399365,United States,USA,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399366,United States,USA,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",DC.DAC.NZLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399367,United States,USA,"Net bilateral aid flows from DAC donors, Norway (current US$)",DC.DAC.NORL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399368,United States,USA,"Net bilateral aid flows from DAC donors, Poland (current US$)",DC.DAC.POLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399369,United States,USA,"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399370,United States,USA,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",DC.DAC.SVKL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399371,United States,USA,"Net bilateral aid flows from DAC donors, Slovenia (current US$)",DC.DAC.SVNL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399372,United States,USA,"Net bilateral aid flows from DAC donors, Spain (current US$)",DC.DAC.ESPL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399373,United States,USA,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399374,United States,USA,"Net bilateral aid flows from DAC donors, Switzerland (current US$)",DC.DAC.CHEL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399375,United States,USA,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399376,United States,USA,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399377,United States,USA,"Net bilateral aid flows from DAC donors, United States (current US$)",DC.DAC.USAL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399378,United States,USA,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-206500000.0,-7220200000.0,-5129900000.0,1449400000.0,-714200000.0,-1111200000.0,-221500000.0,-7000000.0,-256300000.0,-8000000.0,-4175000000.0,-2000000.0,13200000000.0,-141000000.0,-1820000000.0,3047000000.0,13115000000.0,-1788000000.0,384000000.0,6011000000.0,-141000000.0,-158000000.0,-1186000000.0,6904000000.0,-413000000.0,-46000000.0,-43000000.0,-59000000.0,,
399379,United States,USA,Net change in interest arrears (current US$),DT.IXA.DPPG.CD.CG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399380,United States,USA,Net current transfers from abroad (constant LCU),NY.TRF.NCTR.KN,-3230369875.0893803,-1737821117.4154198,-155339643.999973,461133643.41701204,1222105739.70536,1113610482.68802,-2490965977.23914,-2130834483.1264102,-1991372391.4548602,-3440675161.19986,4033679658.97889,-7293307648.52646,5518569364.03647,23028291318.3002,25932091821.2132,-586018010.7589821,-9999351963.71471,2615334972.2639103,-3910021848.42054,-28895439774.8513,-20085577531.5492,-7007430760.9835205,52962249003.0993,-29164056459.2909,-3976142467.1630297,-41579451137.0102,-93946584996.8186,-35446449824.8942,34395698345.3054,-56227062758.4732,-78028576294.9503,-75516787142.1518,-103913221901.31401,-153009818326.785,-140604567703.13098,-75270447429.5594,-29711926174.4834,13899314540.2128,91356986678.3999,68472089537.1433,147831020208.75302,179332046581.633,128380661890.31801,84935276529.05,99698343219.5695,127300000000.0,275238807503.332,100463480858.18599,68504221172.5888,68992877012.5603,147969415024.758,280344269589.62,236454083890.258,222225919966.827,,,,,
399381,United States,USA,Net current transfers from abroad (current LCU),NY.TRF.NCTR.CN,-4129019648.0,-4206697472.0,-4347929088.0,-4441746944.0,-4338850816.0,-4700000256.0,-5000000000.0,-5400000000.0,-5699999744.0,-5800000000.0,-6618000000.0,-7904000000.0,-9227000000.0,-7868000000.0,-8735000000.0,-9142000000.0,-8122000000.0,-8112000000.0,-8842000000.0,-10552000000.0,-12618000000.0,-17039000000.0,-19836000000.0,-20495000000.0,-23642000000.0,-25652000000.0,-27763000000.0,-26810000000.0,-28988000000.0,-30400000000.0,-31734000000.0,4910000000.0,-41912000000.0,-45355000000.0,-46078000000.0,-44050000000.0,-49513000000.0,-51424000000.0,-60033000000.0,-57099000000.0,-64935000000.0,-71890000000.0,-72902000000.0,-79154000000.0,-96982000000.0,-109068000000.0,-98814000000.0,-125160000000.0,-140578000000.0,-137513000000.0,-139241000000.0,-148160000000.0,-140074000000.0,-138352000000.0,-109053000000.0,-131070000000.0,-136760000000.0,,
399382,United States,USA,Net current transfers from abroad (current US$),NY.TRF.NCTR.CD,-4129019648.0,-4206697472.0,-4347929088.0,-4441746944.0,-4338850816.0,-4700000256.0,-5000000000.0,-5400000000.0,-5699999744.0,-5800000000.0,-6618000000.0,-7904000000.0,-9227000000.0,-7868000000.0,-8735000000.0,-9142000000.0,-8122000000.0,-8112000000.0,-8842000000.0,-10552000000.0,-12618000000.0,-17039000000.0,-19836000000.0,-20495000000.0,-23642000000.0,-25652000000.0,-27763000000.0,-26810000000.0,-28988000000.0,-30400000000.0,-31734000000.0,4910000000.0,-41912000000.0,-45355000000.0,-46078000000.0,-44050000000.0,-49513000000.0,-51424000000.0,-60033000000.0,-57099000000.0,-64935000000.0,-71890000000.0,-72902000000.0,-79154000000.0,-96982000000.0,-109068000000.0,-98814000000.0,-125160000000.0,-140578000000.0,-137513000000.0,-139241000000.0,-148160000000.0,-140074000000.0,-138352000000.0,-109053000000.0,-131070000000.0,-136760000000.0,,
399383,United States,USA,Net domestic credit (current LCU),FM.AST.DOMS.CN,328965000000.0,359059000000.0,393087000000.0,431819000000.0,473935000000.0,522383000000.0,553832000000.0,608437000000.0,667910000000.0,704545000000.0,757947000000.0,847214000000.0,966022000000.0,1098771000000.0,1200357000000.0,1284359000000.0,1420463000000.0,1601672000000.0,1796192000000.0,2006459000000.0,2175843000000.0,2394036000000.0,2538829000000.0,2807648000000.0,3193478000000.0,3513979000000.0,3876964000000.0,4154397000000.0,4432979000000.0,4634575000000.0,4725201000000.0,4724873000000.0,4840131000000.0,5013763000000.0,5282665000000.0,5692398000000.0,6031793000000.0,6538337000000.0,7151936000000.0,7771525000000.0,8403924000000.0,9167012934542.57,9659842556363.5,10229654249204.0,10959325522254.9,11972561015112.6,13046042508953.7,14258833153158.2,14995378183270.3,15009892264327.6,14847839905213.6,15770186944252.8,16256512244105.2,17667858197978.9,18690880592973.5,19263215106370.9,20244184351328.8,,
399384,United States,USA,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,,,,,,,,,,-550000000.0,-11748000000.0,-2619000000.0,-4206100000.0,-5086000000.0,4638000000.0,10370000000.0,-2690000000.0,11162999999.9961,26341699999.9981,22870000000.0,23768999999.9998,39152000000.0,18292000000.0,18942000000.0,19780000000.0,30575000000.0,-7156000000.0,-17007000000.0,52314500000.0,28113200000.0,-41538100000.0,-43775350000.0,6243000000.0,-1494400000.0,30962700000.0,-9773500000.0,-77957100000.0,148091000000.0,53938999999.9998,-74931999999.9999,-25543999999.9998,-51730000000.0001,-20018000000.0,86316999999.9999,18063999999.9999,-17827000000.0002,77800999999.9996,-71694000000.0002,133279000000.0,-15555000000.0,-79857000000.0002,-29559999999.9999,-54017999999.9997,47005000000.0004,101490000000.0,74068000000.0001,,
399385,United States,USA,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,2070000000.0,-12728000000.0,-7879000000.0,3373900000.0,-3386000000.0,22518000000.0,14210000000.0,-17790000000.0,-4584000000.0039,26184999999.9981,24997000000.0,28578999999.9998,27545000000.0,-25930000000.0,-80066000000.0,-104675000000.0,-116599000000.0,-167803000000.0,-138265000000.0,-47398000000.0,-58059000000.0,-43817000000.0,-93931000000.0,-79254000000.0,-124248000000.0,-82819800000.0,-134507600000.0,-218937900000.0,-66954000000.0,-238602000000.0,-478394000000.0,-402037000000.0,-502673000000.0,-540585000000.0,-542226000000.0,-714067000000.0,-825577000000.0,-632848000000.0,-747074000000.0,-239384000000.0,-446415000000.0,-525636000000.0,-448853000000.0,-403975000000.0,-326837000000.0,-333156000000.0,-377683000000.0,,
399386,United States,USA,"Net financial flows, bilateral (NFL, current US$)",DT.NFL.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399387,United States,USA,"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399388,United States,USA,"Net financial flows, IDA (NFL, current US$)",DT.NFL.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399389,United States,USA,"Net financial flows, IMF concessional (NFL, current US$)",DT.NFL.IMFC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399390,United States,USA,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399391,United States,USA,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399392,United States,USA,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399393,United States,USA,"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399394,United States,USA,"Net financial flows, RDB nonconcessional (NFL, current US$)",DT.NFL.RDBN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399395,United States,USA,"Net flows on external debt, long-term (NFL, current US$)",DT.NFL.DLXF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399396,United States,USA,"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)",DT.NFL.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399397,United States,USA,"Net flows on external debt, public and publicly guaranteed (PPG) (NFL, current US$)",DT.NFL.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399398,United States,USA,"Net flows on external debt, short-term (NFL, current US$)",DT.NFL.DSTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399399,United States,USA,"Net flows on external debt, total (NFL, current US$)",DT.NFL.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399400,United States,USA,Net foreign assets (current LCU),FM.AST.NFRG.CN,17254799998.4452,16139899998.3101,14111399998.9356,12817999998.965,11075399999.2306,8839999999.396,4691699999.6743,4690199999.5798,4887899998.7101,-2914400002.3236,7108889997.214109,16068552780.3158,14849305864.5689,14568966865.2469,15458847988.5477,29490901969.116,45961992749.8222,45944482117.3,47910293384.2002,36864019266.981,85242956074.8175,152854552003.739,152956383815.38,154606686142.895,154057787422.8,130312452381.884,121468374460.3,101493280957.4,112769713390.0,114803574571.2,72728253546.4,78065459959.1,37338618750.0,-12774980021.4,-99927124772.7855,-94038214636.5304,-54006950947.0825,-56259076746.3323,13074001897.0717,91585433629.2036,188609151899.403,96171370402.0776,47720688557.2594,-17064189999.3125,-86650132171.6934,-56571280091.6399,-104280528275.66801,179460838691.005,-285704190470.502,158780416383.392,252514922384.47897,23381902332.6514,92469031369.3345,-350947107666.41,-577445868014.204,-597397486048.514,-563257610491.1421,,
399401,United States,USA,Net income from abroad (constant LCU),NY.GSR.NFCY.KN,-24006581511.2702,-12914664858.9538,-1154410785.70418,3426927202.2521,9082112015.057129,8275826564.19962,-18511681351.2687,-15835354366.2811,-14798938042.1743,-25569470959.997,29976400000.0,33267000000.0,35893800000.0,49256700000.0,56791700000.0,43571300000.0,52058500000.0,58439400000.0,58363000000.0,79604600000.0,79279200000.0,70432400000.0,73610900000.0,71254700000.0,68552000000.0,47943800000.0,32671400000.0,31144100000.0,38390800000.0,39722700000.0,50793300000.0,43272000000.0,41753800000.0,42306300000.0,31614200000.0,36506500000.0,39185500000.0,29577700000.0,22037000000.0,31403100000.0,42114600000.0,57490600000.0,52984200000.0,72522900000.0,93461900000.0,93500000000.0,66323800000.0,118719100000.0,157509500000.0,132125100000.0,167215000000.0,206381900000.0,196933400000.0,,,,,,
399402,United States,USA,Net income from abroad (current LCU),NY.GSR.NFCY.CN,-3100000000.00002,-3500000000.0,-4100000000.0000205,-4500000000.0,-4900000000.00009,-5299999999.99995,-5100000000.00002,-5399999999.99998,-6100000000.00002,-6100000000.00002,6393000000.0,7594000000.0,8558000000.0,12619000000.0,15520000000.0,13004000000.0,16847000000.0,20292000000.0,21581000000.0,31931000000.0,34185000000.0,32935000000.0,36510000000.0,37085000000.0,36290000000.0,25365000000.0,16957000000.0,17488000000.0,22657000000.0,24789000000.0,34692000000.0,31586000000.0,31077000000.0,31998000000.0,23865000000.0,28758000000.0,31782000000.0,24102000000.0,18234000000.0,27131000000.0,37007000000.0,51803000000.0,48599000000.0,67114000000.0,89132000000.0,92569000000.0,67600000000.0,125581000000.0,172011000000.0,151048000000.0,205969000000.0,246639000000.0,237574000000.0,244260000000.0,234529000000.0,204520000000.0,197082000000.0,,
399403,United States,USA,Net income from abroad (current US$),NY.GSR.NFCY.CD,-3100000000.00002,-3500000000.0,-4100000000.0000205,-4500000000.0,-4900000000.00009,-5299999999.99995,-5100000000.00002,-5399999999.99998,-6100000000.00002,-6100000000.00002,6393000000.0,7594000000.0,8558000000.0,12619000000.0,15520000000.0,13004000000.0,16847000000.0,20292000000.0,21581000000.0,31931000000.0,34185000000.0,32935000000.0,36510000000.0,37085000000.0,36290000000.0,25365000000.0,16957000000.0,17488000000.0,22657000000.0,24789000000.0,34692000000.0,31586000000.0,31077000000.0,31998000000.0,23865000000.0,28758000000.0,31782000000.0,24102000000.0,18234000000.0,27131000000.0,37007000000.0,51803000000.0,48599000000.0,67114000000.0,89132000000.0,92569000000.0,67600000000.0,125581000000.0,172011000000.0,151048000000.0,205969000000.0,246639000000.0,237574000000.0,244260000000.0,234529000000.0,204520000000.0,197082000000.0,,
399404,United States,USA,"Net incurrence of liabilities, total (% of GDP)",GC.LBL.TOTL.GD.ZS,,,,,,,,,,,,,1.61020048360598,1.26001978231058,0.131067099252659,3.1434233532256903,4.40938289410824,2.67647706010352,2.6305169672375697,1.51283573878775,2.67632720292192,2.6409580199791,4.148292177766701,5.92583511835865,4.308171890316831,4.6135788387327095,5.07717059663563,3.0501720970544,3.0731277613553103,2.46566931079505,3.67416556555977,4.476969143234019,4.7359816396222305,3.60430533712823,2.54913456532611,2.2486775938601697,1.5852693038111,0.434453561386604,-0.578270750414119,-0.922611210207539,-2.18205952699616,0.636783286938289,2.9334328336998703,4.81333406309103,3.9013263458653302,3.4674163794171298,2.1343056468123898,2.5670629215338,9.29408824844676,10.6693865531514,11.3379833112943,7.74290327199653,7.72931779783111,5.2702339757375,4.428738218821559,4.24057241894552,4.79313913546556,,
399405,United States,USA,"Net incurrence of liabilities, total (current LCU)",GC.LBL.TOTL.CN,,,,,,,,,,,,,20650000000.0,18000000000.0,2030000000.0,53090000000.0,82790000000.0,55830000000.0,61990000000.0,39820000000.0,76610000000.0,84800000000.0,138760000000.0,215590000000.0,174080000000.0,200540000000.0,233050000000.0,148550000000.0,161420000000.0,139500000000.0,219700000000.0,276410000000.0,309700000000.0,247930000000.0,186310000000.0,172340000000.0,128410000000.0,37400000000.0,-52560000000.0,-89130000000.0,-224420000000.0,67638000000.0,322018000000.0,554047000000.0,478885000000.0,454014000000.0,295727000000.0,371650000000.0,1367958000000.0,1538391000000.0,1696658000000.0,1201538000000.0,1248691000000.0,879682000000.0,770295000000.0,768422000000.0,892697000000.0,,
399406,United States,USA,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.6764678955078,76.9341278076172,72.9587936401367,74.4267883300781,73.7005386352539,77.9119186401367,78.4614181518555,74.5840606689453,75.6290817260742,,,71.45140075683591,73.1942520141602,72.60137939453129,,,
